Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Day_of_Week,Year,Month,Day,Lag_1,Lag_7,Lag_14,Lag_28,Rolling_7,Rolling_28,Predicted Units Sold,Error,Absolute_Error,7_Day_Run_Rate,Safety_Stock,Reorder_Point,Recommended_Order_Qty,Inventory_Coverage_Days,Risk_Level,Recommendation
2023-12-04,S002,P0016,Furniture,East,80,59,57,60.23,51.3,10,Rainy,0,51.32,Autumn,0,2023,12,4,123.0,40.0,154.0,48.0,103.28571428571429,135.10714285714286,44.943596,14.056404113769531,14.056404113769531,314.60516,62.921032,377.52618,298,1.7800088849701918,High,ORDER NOW
2023-12-05,S002,P0016,Toys,West,167,91,30,90.8,13.13,15,Sunny,0,12.97,Spring,1,2023,12,5,59.0,64.0,77.0,71.0,106.0,135.5,79.90567,11.094329833984375,11.094329833984375,559.3397,111.86794,671.20764,505,2.0899643248474518,High,ORDER NOW
2023-12-06,S002,P0016,Furniture,West,271,206,115,198.22,38.6,20,Cloudy,1,33.65,Spring,2,2023,12,6,91.0,36.0,83.0,67.0,109.85714285714286,136.21428571428572,127.25625,78.7437515258789,78.7437515258789,890.79376,178.15875,1068.9525,798,2.129561441968099,High,ORDER NOW
2023-12-07,S002,P0016,Furniture,East,377,309,107,320.48,65.0,5,Rainy,1,66.19,Spring,3,2023,12,7,206.0,274.0,6.0,179.0,134.14285714285714,141.17857142857142,179.566,129.4340057373047,129.4340057373047,1256.9619,251.39238,1508.3542,1132,2.099506655188117,High,ORDER NOW
2023-12-08,S002,P0016,Toys,North,210,81,52,93.97,50.86,10,Cloudy,0,49.91,Summer,4,2023,12,8,309.0,157.0,362.0,20.0,139.14285714285714,145.82142857142858,105.90112,-24.901123046875,24.901123046875,741.30786,148.26158,889.56946,680,1.9829818037628149,High,ORDER NOW
2023-12-09,S002,P0016,Furniture,East,213,147,56,139.69,13.19,5,Sunny,1,8.33,Autumn,5,2023,12,9,81.0,29.0,35.0,269.0,128.28571428571428,148.0,89.84912,57.15087890625,57.15087890625,628.94385,125.78877,754.7326,542,2.3706408855992307,High,ORDER NOW
2023-12-10,S002,P0016,Toys,South,400,88,162,84.42,43.4,20,Rainy,1,47.84,Summer,6,2023,12,10,147.0,123.0,45.0,107.0,145.14285714285714,143.64285714285714,209.82301,-121.82301330566406,121.82301330566406,1468.7611,293.75223,1762.5133,1363,1.9063685803486752,High,ORDER NOW
2023-12-11,S002,P0016,Toys,South,184,160,45,165.07,66.63,0,Sunny,0,63.91,Autumn,0,2023,12,11,88.0,59.0,40.0,94.0,140.14285714285714,142.96428571428572,91.36382,68.63617706298828,68.63617706298828,639.54675,127.909355,767.4561,584,2.013926235626696,High,ORDER NOW
2023-12-12,S002,P0016,Furniture,North,188,121,73,133.66,53.26,10,Rainy,1,49.04,Summer,1,2023,12,12,160.0,91.0,64.0,344.0,154.57142857142858,145.32142857142858,90.864006,30.13599395751953,30.13599395751953,636.04803,127.20961,763.2576,576,2.069026099422766,High,ORDER NOW
2023-12-13,S002,P0016,Groceries,East,287,130,149,123.98,46.5,20,Rainy,1,43.1,Spring,2,2023,12,13,121.0,206.0,36.0,118.0,158.85714285714286,137.35714285714286,148.52415,-18.524154663085938,18.524154663085938,1039.6691,207.93382,1247.6029,961,1.9323456218352792,High,ORDER NOW
2023-12-14,S002,P0016,Toys,North,498,453,70,453.16,81.35,0,Cloudy,0,77.71,Autumn,3,2023,12,14,130.0,309.0,274.0,332.0,148.0,137.78571428571428,274.66785,178.3321533203125,178.3321533203125,1922.6749,384.535,2307.21,1810,1.8130990067459853,High,ORDER NOW
2023-12-15,S002,P0016,Furniture,North,432,302,70,315.73,56.77,0,Rainy,0,51.98,Summer,4,2023,12,15,453.0,81.0,157.0,344.0,168.57142857142858,142.10714285714286,185.49799,116.50201416015625,116.50201416015625,1298.4858,259.69717,1558.183,1127,2.328866257194741,High,ORDER NOW
2023-12-16,S002,P0016,Furniture,North,252,214,187,222.68,28.75,20,Cloudy,0,32.2,Spring,5,2023,12,16,302.0,147.0,29.0,219.0,200.14285714285714,140.60714285714286,130.783,83.21699523925781,83.21699523925781,915.481,183.0962,1098.5773,847,1.9268558667925952,High,ORDER NOW
2023-12-17,S002,P0016,Groceries,South,493,304,110,319.28,42.72,0,Rainy,1,44.11,Autumn,6,2023,12,17,214.0,88.0,123.0,86.0,209.71428571428572,140.42857142857142,227.22829,76.77171325683594,76.77171325683594,1590.598,318.1196,1908.7177,1416,2.169624244701706,High,ORDER NOW
2023-12-18,S002,P0016,Furniture,South,143,46,199,49.39,17.44,20,Rainy,1,19.93,Spring,0,2023,12,18,304.0,160.0,59.0,154.0,240.57142857142858,148.21428571428572,70.40594,-24.40593719482422,24.40593719482422,492.84155,98.56831,591.40985,449,2.03107870866482,High,ORDER NOW
2023-12-19,S002,P0016,Groceries,North,439,114,194,106.53,16.21,0,Sunny,0,11.4,Winter,1,2023,12,19,46.0,121.0,91.0,77.0,224.28571428571428,144.35714285714286,174.50461,-60.504608154296875,60.504608154296875,1221.5322,244.30644,1465.8386,1027,2.5156928785045976,High,ORDER NOW
2023-12-20,S002,P0016,Electronics,South,208,14,48,20.92,31.5,5,Snowy,0,27.98,Autumn,2,2023,12,20,114.0,130.0,206.0,83.0,223.28571428571428,145.67857142857142,103.57001,-89.57000732421875,89.57000732421875,724.99005,144.99802,869.98804,662,2.0083034207854245,High,ORDER NOW
2023-12-21,S002,P0016,Furniture,South,347,315,193,315.28,95.92,10,Snowy,0,96.08,Spring,3,2023,12,21,14.0,453.0,309.0,6.0,206.71428571428572,143.21428571428572,193.69644,121.30355834960938,121.30355834960938,1355.8751,271.17502,1627.0502,1281,1.79146295638364,High,ORDER NOW
2023-12-22,S002,P0016,Clothing,West,435,353,137,343.59,21.74,5,Sunny,0,25.7,Winter,4,2023,12,22,315.0,302.0,81.0,362.0,187.0,154.25,247.43085,105.56915283203125,105.56915283203125,1732.0159,346.40317,2078.419,1644,1.7580669709492596,High,ORDER NOW
2023-12-23,S002,P0016,Electronics,East,465,130,46,142.69,55.0,0,Rainy,1,51.43,Summer,5,2023,12,23,353.0,214.0,147.0,35.0,194.28571428571428,153.92857142857142,263.28137,-133.2813720703125,133.2813720703125,1842.9696,368.59393,2211.5635,1747,1.76617128793987,High,ORDER NOW
2023-12-24,S002,P0016,Toys,South,441,174,140,178.37,71.15,15,Snowy,1,67.58,Spring,6,2023,12,24,130.0,304.0,88.0,45.0,182.28571428571428,157.32142857142858,217.2077,-43.20770263671875,43.20770263671875,1520.4539,304.0908,1824.5447,1384,2.030314738596427,High,ORDER NOW
2023-12-25,S002,P0016,Groceries,East,381,190,60,199.97,66.57,20,Cloudy,1,68.06,Spring,0,2023,12,25,174.0,46.0,160.0,40.0,163.71428571428572,161.92857142857142,166.92204,23.077957153320312,23.077957153320312,1168.4543,233.69087,1402.1453,1022,2.282502619201432,High,ORDER NOW
2023-12-26,S002,P0016,Clothing,South,97,60,184,50.17,49.16,20,Sunny,1,52.83,Spring,1,2023,12,26,190.0,114.0,121.0,64.0,184.28571428571428,167.28571428571428,46.22505,13.774948120117188,13.774948120117188,323.57538,64.71508,388.29047,292,2.098429229502163,High,ORDER NOW
2023-12-27,S002,P0016,Toys,East,463,131,104,138.38,81.13,15,Snowy,0,80.01,Winter,2,2023,12,27,60.0,14.0,130.0,36.0,176.57142857142858,167.14285714285714,216.40604,-85.40603637695312,85.40603637695312,1514.8423,302.96848,1817.8108,1355,2.139496696818152,High,ORDER NOW
2023-12-28,S002,P0016,Groceries,North,94,38,49,47.74,15.42,10,Snowy,1,15.04,Summer,3,2023,12,28,131.0,315.0,453.0,274.0,193.28571428571428,170.53571428571428,65.12479,-27.124786376953125,27.124786376953125,455.8735,91.174706,547.0482,454,1.4433828535868405,High,ORDER NOW
2023-12-29,S002,P0016,Furniture,South,428,178,138,196.18,95.36,5,Sunny,1,97.17,Autumn,4,2023,12,29,38.0,353.0,302.0,157.0,153.71428571428572,162.10714285714286,212.20381,-34.20381164550781,34.20381164550781,1485.4266,297.08533,1782.512,1355,2.016928898124533,High,ORDER NOW
2023-12-30,S002,P0016,Toys,East,394,336,58,352.64,79.13,5,Snowy,1,83.34,Autumn,5,2023,12,30,178.0,130.0,214.0,29.0,128.71428571428572,162.85714285714286,208.70482,127.29518127441406,127.29518127441406,1460.9337,292.18674,1753.1205,1360,1.8878337472315296,High,ORDER NOW
2023-12-31,S002,P0016,Clothing,West,332,12,25,25.09,92.67,0,Rainy,0,95.87,Spring,6,2023,12,31,336.0,174.0,304.0,123.0,158.14285714285714,173.82142857142858,157.58022,-145.58021545410156,145.58021545410156,1103.0615,220.6123,1323.6738,992,2.10686347295103,High,ORDER NOW
2024-01-01,S002,P0016,Toys,North,258,110,197,107.61,41.3,5,Cloudy,0,44.96,Autumn,0,2024,1,1,12.0,190.0,46.0,59.0,135.0,169.85714285714286,124.140594,-14.140594482421875,14.140594482421875,868.98413,173.79683,1042.781,785,2.078288742499396,High,ORDER NOW
2023-01-01,S002,P0017,Furniture,South,307,41,57,43.25,68.64,15,Snowy,0,65.65,Winter,6,2023,1,1,66.0,148.0,79.0,24.0,162.57142857142858,136.67857142857142,138.57948,-97.57948303222656,97.57948303222656,970.0564,194.01128,1164.0676,858,2.215335151225866,High,ORDER NOW
2023-01-02,S002,P0017,Clothing,West,375,288,31,288.07,80.77,15,Rainy,1,76.26,Autumn,0,2023,1,2,41.0,377.0,39.0,23.0,147.28571428571428,137.28571428571428,188.15811,99.84188842773438,99.84188842773438,1317.1068,263.42136,1580.5282,1206,1.993004696244383,High,ORDER NOW
2023-01-03,S002,P0017,Groceries,East,112,40,83,39.4,14.62,0,Snowy,1,16.75,Summer,1,2023,1,3,288.0,55.0,225.0,192.0,134.57142857142858,146.75,60.577595,-20.577594757080078,20.577594757080078,424.04315,84.80863,508.85178,397,1.8488683885374941,High,ORDER NOW
2023-01-04,S002,P0017,Clothing,North,181,34,74,30.8,65.63,0,Rainy,1,68.27,Winter,2,2023,1,4,40.0,86.0,148.0,90.0,132.42857142857142,141.32142857142858,92.393906,-58.39390563964844,58.39390563964844,646.7573,129.35147,776.10876,596,1.9590036674705584,High,ORDER NOW
2023-01-05,S002,P0017,Electronics,North,179,89,108,91.82,60.99,5,Snowy,0,61.37,Summer,3,2023,1,5,34.0,328.0,350.0,7.0,125.0,139.32142857142858,95.813576,-6.813575744628906,6.813575744628906,670.695,134.139,804.834,626,1.8682112488640144,High,ORDER NOW
2023-01-06,S002,P0017,Clothing,East,409,102,23,109.45,43.89,15,Snowy,0,48.24,Spring,4,2023,1,6,89.0,78.0,42.0,10.0,90.85714285714286,142.25,208.583,-106.58299255371094,106.58299255371094,1460.0809,292.0162,1752.0972,1344,1.9608501872207098,High,ORDER NOW
2023-01-07,S002,P0017,Electronics,North,433,386,190,396.39,31.74,0,Snowy,0,29.43,Summer,5,2023,1,7,102.0,66.0,80.0,318.0,94.28571428571429,145.53571428571428,211.96027,174.03973388671875,174.03973388671875,1483.7219,296.7444,1780.4663,1348,2.04283570661581,High,ORDER NOW
2023-01-08,S002,P0017,Groceries,North,370,16,84,25.42,11.21,10,Sunny,1,9.84,Autumn,6,2023,1,8,386.0,41.0,148.0,379.0,140.0,147.96428571428572,122.87684,-106.87683868408203,106.87683868408203,860.1379,172.02757,1032.1654,663,3.011145175628052,Medium,MONITOR
2023-01-09,S002,P0017,Furniture,West,402,292,158,299.1,85.96,20,Sunny,0,83.49,Autumn,0,2023,1,9,16.0,288.0,377.0,56.0,136.42857142857142,135.0,194.41277,97.58723449707031,97.58723449707031,1360.8894,272.1779,1633.0673,1232,2.067765452335701,High,ORDER NOW
2023-01-10,S002,P0017,Clothing,South,181,157,185,151.92,63.57,0,Rainy,0,65.72,Spring,1,2023,1,10,292.0,40.0,55.0,3.0,137.0,143.42857142857142,79.835335,77.16466522216797,77.16466522216797,558.84735,111.76947,670.6168,490,2.2671665435322814,High,ORDER NOW
2023-01-11,S002,P0017,Toys,North,298,49,92,66.49,99.44,0,Sunny,1,102.75,Spring,2,2023,1,11,157.0,34.0,86.0,285.0,153.71428571428572,148.92857142857142,166.78618,-117.78617858886719,117.78617858886719,1167.5033,233.50066,1401.0039,1104,1.7867187948143997,High,ORDER NOW
2023-01-12,S002,P0017,Groceries,South,145,28,115,34.96,39.1,15,Rainy,1,43.57,Spring,3,2023,1,12,49.0,89.0,328.0,154.0,155.85714285714286,140.5,64.8266,-36.82659912109375,36.82659912109375,453.7862,90.75724,544.54346,400,2.236736184928431,High,ORDER NOW
2023-01-13,S002,P0017,Toys,East,142,114,108,124.18,95.19,5,Rainy,0,92.46,Winter,4,2023,1,13,28.0,102.0,78.0,43.0,147.14285714285714,136.0,63.533245,50.46675491333008,50.46675491333008,444.73273,88.94655,533.67926,392,2.2350503237523656,High,ORDER NOW
2023-01-14,S002,P0017,Electronics,West,280,4,77,7.79,36.92,5,Cloudy,0,40.34,Spring,5,2023,1,14,114.0,386.0,66.0,142.0,148.85714285714286,138.53571428571428,151.42113,-147.42112731933594,147.42112731933594,1059.9479,211.98958,1271.9375,992,1.849147506407747,High,ORDER NOW
2023-01-15,S002,P0017,Groceries,North,319,309,118,309.49,15.05,15,Cloudy,1,18.73,Winter,6,2023,1,15,4.0,16.0,41.0,79.0,94.28571428571429,133.60714285714286,149.9158,159.08419799804688,159.08419799804688,1049.4106,209.88213,1259.2927,941,2.127861077619049,High,ORDER NOW
2023-01-16,S002,P0017,Clothing,South,123,69,178,73.93,23.54,0,Cloudy,1,24.33,Winter,0,2023,1,16,309.0,292.0,288.0,39.0,136.14285714285714,141.82142857142858,69.15432,-0.15431976318359375,0.15431976318359375,484.08023,96.81605,580.8963,458,1.7786307554062992,High,ORDER NOW
2023-01-17,S002,P0017,Toys,West,56,18,130,22.16,81.59,10,Sunny,1,80.84,Summer,1,2023,1,17,69.0,157.0,40.0,225.0,104.28571428571429,142.89285714285714,24.788279,-6.788278579711914,6.788278579711914,173.51794,34.70359,208.22153,153,2.2591322676933876,High,ORDER NOW
2023-01-18,S002,P0017,Toys,North,137,2,85,-5.74,22.23,15,Rainy,1,27.13,Spring,2,2023,1,18,18.0,49.0,34.0,148.0,84.42857142857143,135.5,65.34526,-63.34526062011719,63.34526062011719,457.4168,91.48336,548.90015,412,2.096556027168452,High,ORDER NOW
2023-01-19,S002,P0017,Groceries,East,465,97,191,108.23,33.43,15,Cloudy,0,35.74,Spring,3,2023,1,19,2.0,28.0,89.0,350.0,77.71428571428571,130.28571428571428,203.39412,-106.39411926269531,106.39411926269531,1423.7588,284.75177,1708.5105,1244,2.2862017922918683,High,ORDER NOW
2023-01-20,S002,P0017,Furniture,South,168,22,164,38.97,69.65,20,Sunny,1,71.95,Autumn,4,2023,1,20,97.0,114.0,102.0,42.0,87.57142857142857,121.25,77.469185,-55.46918487548828,55.46918487548828,542.2843,108.45686,650.74115,483,2.1686042039814493,High,ORDER NOW
2023-01-21,S002,P0017,Groceries,East,449,239,90,237.37,52.98,15,Snowy,0,53.23,Winter,5,2023,1,21,22.0,4.0,386.0,80.0,74.42857142857143,120.53571428571429,199.95084,39.049163818359375,39.049163818359375,1399.6559,279.93118,1679.587,1231,2.245551999553113,High,ORDER NOW
2023-01-22,S002,P0017,Clothing,West,446,290,83,293.03,10.96,20,Cloudy,1,11.66,Winter,6,2023,1,22,239.0,309.0,16.0,148.0,108.0,126.21428571428571,214.72383,75.27616882324219,75.27616882324219,1503.0668,300.61337,1803.6802,1358,2.077086635217768,High,ORDER NOW
2023-01-23,S002,P0017,Clothing,West,381,229,26,221.41,58.18,5,Snowy,0,57.72,Spring,0,2023,1,23,290.0,69.0,292.0,377.0,105.28571428571429,131.28571428571428,189.6052,39.394805908203125,39.394805908203125,1327.2363,265.44727,1592.6836,1212,2.0094386223171705,High,ORDER NOW
2023-01-24,S002,P0017,Electronics,North,477,434,147,430.46,98.56,5,Cloudy,0,94.68,Autumn,1,2023,1,24,229.0,18.0,157.0,55.0,128.14285714285714,126.0,189.56747,244.43252563476562,244.43252563476562,1326.9723,265.39447,1592.3667,1116,2.5162544450055675,High,ORDER NOW
2023-01-25,S002,P0017,Groceries,West,340,123,136,141.1,46.0,10,Cloudy,0,44.17,Spring,2,2023,1,25,434.0,2.0,49.0,86.0,187.57142857142858,139.53571428571428,143.18454,-20.184539794921875,20.184539794921875,1002.29175,200.45836,1202.7501,863,2.3745580387866587,High,ORDER NOW
2023-01-26,S002,P0017,Furniture,East,357,205,172,223.22,75.76,15,Rainy,1,77.04,Summer,3,2023,1,26,123.0,97.0,28.0,328.0,204.85714285714286,140.85714285714286,187.64014,17.35986328125,17.35986328125,1313.481,262.6962,1576.1771,1220,1.9025780211144274,High,ORDER NOW
2023-01-27,S002,P0017,Groceries,South,438,316,87,311.84,41.71,15,Cloudy,1,40.85,Autumn,4,2023,1,27,205.0,22.0,114.0,78.0,220.28571428571428,136.46428571428572,184.45161,131.5483856201172,131.5483856201172,1291.1613,258.23227,1549.3936,1112,2.374606486760955,High,ORDER NOW
2023-01-28,S002,P0017,Furniture,East,284,240,66,255.87,16.69,0,Rainy,0,18.74,Autumn,5,2023,1,28,316.0,239.0,4.0,66.0,262.2857142857143,144.96428571428572,158.9012,81.09880065917969,81.09880065917969,1112.3083,222.46167,1334.77,1051,1.787274112329767,High,ORDER NOW
2023-01-29,S002,P0017,Furniture,West,249,172,152,167.17,83.64,15,Rainy,1,88.27,Winter,6,2023,1,29,240.0,290.0,309.0,41.0,262.42857142857144,151.17857142857142,135.37321,36.62678527832031,36.62678527832031,947.6125,189.5225,1137.135,889,1.8393594368866182,High,ORDER NOW
2023-01-30,S002,P0017,Clothing,West,205,106,72,124.38,74.73,15,Sunny,0,73.38,Autumn,0,2023,1,30,172.0,229.0,69.0,288.0,245.57142857142858,155.85714285714286,105.43746,0.5625381469726562,0.5625381469726562,738.06226,147.61246,885.6747,681,1.9442804900383135,High,ORDER NOW
2023-01-31,S002,P0017,Clothing,South,83,45,40,37.15,47.98,5,Rainy,1,43.64,Autumn,1,2023,1,31,106.0,434.0,18.0,40.0,228.0,149.35714285714286,48.243446,-3.2434463500976562,3.2434463500976562,337.70413,67.540825,405.24496,323,1.7204409361155018,High,ORDER NOW
2023-02-01,S002,P0017,Toys,South,343,23,39,31.3,57.89,20,Snowy,0,60.01,Spring,2,2023,2,1,45.0,123.0,2.0,34.0,172.42857142857142,149.53571428571428,173.7666,-150.7666015625,150.7666015625,1216.3662,243.27324,1459.6394,1117,1.9739121149620371,High,ORDER NOW
2023-02-02,S002,P0017,Toys,West,467,61,169,64.4,76.71,20,Cloudy,1,77.5,Autumn,3,2023,2,2,23.0,205.0,97.0,89.0,158.14285714285714,149.14285714285714,235.55206,-174.55206298828125,174.55206298828125,1648.8645,329.77292,1978.6375,1512,1.9825765653482446,High,ORDER NOW
2023-02-03,S002,P0017,Toys,East,464,348,116,340.12,41.47,20,Rainy,0,43.67,Winter,4,2023,2,3,61.0,316.0,22.0,102.0,137.57142857142858,148.14285714285714,237.37187,110.62812805175781,110.62812805175781,1661.6031,332.32065,1993.9238,1530,1.954738765767382,High,ORDER NOW
2023-02-04,S002,P0017,Groceries,South,164,105,93,103.0,90.07,0,Snowy,1,85.12,Spring,5,2023,2,4,348.0,240.0,239.0,386.0,142.14285714285714,156.92857142857142,85.35345,19.64655303955078,19.64655303955078,597.4741,119.49483,716.96893,553,1.9214221081896523,High,ORDER NOW
2023-02-05,S002,P0017,Electronics,East,398,368,200,359.48,81.38,5,Rainy,1,79.65,Winter,6,2023,2,5,105.0,172.0,290.0,16.0,122.85714285714286,146.89285714285714,211.99815,156.00184631347656,156.00184631347656,1483.987,296.79742,1780.7844,1383,1.877374840672023,High,ORDER NOW
2023-02-06,S002,P0017,Toys,North,263,85,136,84.78,34.96,0,Rainy,0,35.94,Spring,0,2023,2,6,368.0,106.0,229.0,292.0,150.85714285714286,159.46428571428572,137.04861,-52.048614501953125,52.048614501953125,959.34033,191.86807,1151.2084,889,1.919027061716497,High,ORDER NOW
2023-02-07,S002,P0017,Groceries,North,453,204,91,218.48,88.77,20,Cloudy,0,86.83,Autumn,1,2023,2,7,85.0,45.0,434.0,157.0,147.85714285714286,152.07142857142858,224.63173,-20.631729125976562,20.631729125976562,1572.4221,314.48444,1886.9065,1434,2.01663407819806,High,ORDER NOW
2023-02-08,S002,P0017,Clothing,South,137,43,119,60.19,22.29,15,Rainy,1,22.15,Autumn,2,2023,2,8,204.0,23.0,123.0,49.0,170.57142857142858,153.75,63.821136,-20.821136474609375,20.821136474609375,446.74796,89.349594,536.09753,400,2.1466242622380145,High,ORDER NOW
2023-02-09,S002,P0017,Furniture,South,99,16,151,34.11,81.02,15,Rainy,0,78.72,Winter,3,2023,2,9,43.0,61.0,205.0,28.0,173.42857142857142,153.53571428571428,51.45952,-35.45951843261719,35.45951843261719,360.2166,72.04333,432.25995,334,1.9238423330687384,High,ORDER NOW
2023-02-10,S002,P0017,Clothing,West,393,324,119,315.9,73.83,5,Cloudy,1,78.03,Summer,4,2023,2,10,16.0,348.0,316.0,114.0,167.0,153.10714285714286,191.70883,132.29116821289062,132.29116821289062,1341.9618,268.39236,1610.3541,1218,2.0499838027098423,High,ORDER NOW
2023-02-11,S002,P0017,Clothing,North,484,309,108,309.82,72.35,5,Snowy,0,69.91,Autumn,5,2023,2,11,324.0,105.0,240.0,4.0,163.57142857142858,160.60714285714286,244.91496,64.08503723144531,64.08503723144531,1714.4048,342.88095,2057.2856,1574,1.9761961234576808,High,ORDER NOW
2023-02-12,S002,P0017,Toys,South,467,205,121,223.14,35.24,15,Snowy,1,31.86,Spring,6,2023,2,12,309.0,368.0,172.0,309.0,192.71428571428572,171.5,216.82033,-11.820327758789062,11.820327758789062,1517.7423,303.54846,1821.2908,1355,2.153857089080383,High,ORDER NOW
2023-02-13,S002,P0017,Furniture,South,91,32,155,38.12,67.78,20,Cloudy,1,63.51,Summer,0,2023,2,13,205.0,85.0,106.0,69.0,169.42857142857142,167.78571428571428,44.595818,-12.595817565917969,12.595817565917969,312.17072,62.434143,374.60486,284,2.0405501001409174,High,ORDER NOW
2023-02-14,S002,P0017,Clothing,West,204,165,145,176.99,69.98,0,Cloudy,0,74.16,Summer,1,2023,2,14,32.0,204.0,45.0,18.0,161.85714285714286,166.46428571428572,111.17065,53.82935333251953,53.82935333251953,778.1945,155.6389,933.83344,730,1.8350167613055173,High,ORDER NOW
2023-02-15,S002,P0017,Clothing,West,140,50,107,52.82,18.68,20,Snowy,1,18.78,Summer,2,2023,2,15,165.0,43.0,23.0,2.0,156.28571428571428,171.71428571428572,79.28239,-29.282386779785156,29.282386779785156,554.9767,110.99534,665.97205,526,1.7658398754929534,High,ORDER NOW
2023-02-16,S002,P0017,Furniture,North,153,43,112,42.86,31.76,20,Sunny,1,31.27,Winter,3,2023,2,16,50.0,16.0,61.0,97.0,157.28571428571428,173.42857142857142,87.56887,-44.568870544433594,44.568870544433594,612.9821,122.59643,735.57855,583,1.7471962245118349,High,ORDER NOW
2023-02-17,S002,P0017,Electronics,West,251,177,144,167.17,48.74,15,Rainy,1,45.76,Spring,4,2023,2,17,43.0,324.0,348.0,22.0,161.14285714285714,171.5,120.86622,56.13378143310547,56.13378143310547,846.06354,169.2127,1015.27625,765,2.0766762042868225,High,ORDER NOW
2023-02-18,S002,P0017,Clothing,South,492,215,32,212.43,25.37,15,Sunny,1,23.45,Autumn,5,2023,2,18,177.0,309.0,105.0,239.0,140.14285714285714,177.03571428571428,269.74844,-54.748443603515625,54.748443603515625,1888.2391,377.64783,2265.887,1774,1.8239215523451042,High,ORDER NOW
2023-02-19,S002,P0017,Furniture,North,73,68,186,74.44,14.95,5,Rainy,0,18.7,Spring,6,2023,2,19,215.0,205.0,368.0,290.0,126.71428571428571,176.17857142857142,29.745394,38.25460624694824,38.25460624694824,208.21776,41.64355,249.86131,177,2.4541614949208896,High,ORDER NOW
2023-02-20,S002,P0017,Clothing,West,278,114,38,122.91,21.79,10,Rainy,0,21.11,Spring,0,2023,2,20,68.0,32.0,85.0,229.0,107.14285714285714,168.25,132.07578,-18.075775146484375,18.075775146484375,924.5304,184.90608,1109.4365,832,2.1048523068796836,High,ORDER NOW
2023-02-21,S002,P0017,Furniture,East,268,41,176,53.23,12.54,0,Sunny,1,13.92,Summer,1,2023,2,21,114.0,165.0,204.0,434.0,118.85714285714286,164.14285714285714,150.06464,-109.06463623046875,109.06463623046875,1050.4524,210.09048,1260.5428,993,1.7858971089524818,High,ORDER NOW
2023-02-22,S002,P0017,Furniture,North,171,129,65,136.7,18.03,10,Rainy,1,16.31,Winter,2,2023,2,22,41.0,50.0,43.0,123.0,101.14285714285714,150.10714285714286,85.63784,43.362159729003906,43.362159729003906,599.4649,119.89298,719.3579,549,1.996780855973016,High,ORDER NOW
2023-02-23,S002,P0017,Groceries,South,300,235,77,239.23,44.14,20,Rainy,0,45.54,Summer,3,2023,2,23,129.0,43.0,16.0,205.0,112.42857142857143,150.32142857142858,161.51686,73.48313903808594,73.48313903808594,1130.618,226.12361,1356.7417,1057,1.8573912235128225,High,ORDER NOW
2023-02-24,S002,P0017,Toys,North,91,80,31,93.83,58.78,5,Snowy,0,62.65,Autumn,4,2023,2,24,235.0,177.0,324.0,316.0,139.85714285714286,151.39285714285714,48.327393,31.672607421875,31.672607421875,338.29175,67.65835,405.9501,315,1.8829900630970604,High,ORDER NOW
2023-02-25,S002,P0017,Groceries,North,445,411,89,423.59,29.45,20,Rainy,0,30.68,Winter,5,2023,2,25,80.0,215.0,309.0,240.0,126.0,142.96428571428572,232.5249,178.47509765625,178.47509765625,1627.6743,325.53488,1953.2092,1509,1.9137735163614449,High,ORDER NOW
2023-02-26,S002,P0017,Toys,East,246,99,57,97.45,60.96,20,Sunny,0,62.85,Winter,6,2023,2,26,411.0,68.0,205.0,172.0,154.0,149.07142857142858,120.24361,-21.243606567382812,21.243606567382812,841.70526,168.34105,1010.0463,765,2.0458468189919525,High,ORDER NOW
2023-02-27,S002,P0017,Electronics,East,349,238,117,254.48,13.05,10,Sunny,0,16.26,Winter,0,2023,2,27,99.0,114.0,32.0,106.0,158.42857142857142,146.46428571428572,177.98938,60.0106201171875,60.0106201171875,1245.9257,249.18513,1495.1108,1147,1.9607911451221427,High,ORDER NOW
2023-02-28,S002,P0017,Electronics,East,481,0,140,-6.79,63.25,15,Cloudy,0,63.7,Winter,1,2023,2,28,238.0,41.0,165.0,45.0,176.14285714285714,151.17857142857142,243.27484,-243.27484130859375,243.27484130859375,1702.9238,340.58478,2043.5085,1563,1.9771876015319325,High,ORDER NOW
2023-03-01,S002,P0017,Furniture,East,268,177,132,185.63,55.6,10,Rainy,0,58.05,Autumn,2,2023,3,1,0.0,129.0,50.0,23.0,170.28571428571428,149.57142857142858,122.63385,54.36614990234375,54.36614990234375,858.43695,171.6874,1030.1244,763,2.185367252080769,High,ORDER NOW
2023-03-02,S002,P0017,Furniture,West,450,90,41,90.64,30.3,15,Rainy,0,27.45,Summer,3,2023,3,2,177.0,235.0,43.0,61.0,177.14285714285714,155.07142857142858,260.0329,-170.03289794921875,170.03289794921875,1820.2302,364.04605,2184.2764,1735,1.730550263251227,High,ORDER NOW
2023-03-03,S002,P0017,Groceries,South,313,199,193,192.72,79.16,0,Rainy,0,78.13,Spring,4,2023,3,3,90.0,80.0,177.0,348.0,156.42857142857142,156.10714285714286,163.19942,35.80058288574219,35.80058288574219,1142.3959,228.47917,1370.875,1058,1.9178990068381498,High,ORDER NOW
